time,duration,poserror,pulsestostop,delay,pos,speed,accel,initial delay
127119298,176,1500.000000,1500,162.707855,-1326,6145.984863,12598.425781,6350.000000
127123452,175,1500.000000,1499,162.653473,-1305,6148.039551,12598.425781,6350.000000
127127609,176,1500.000000,1500,162.707581,-1284,6145.995117,12598.425781,6350.000000
127131764,175,1500.000000,1499,162.653198,-1263,6148.049805,12598.425781,6350.000000
127135926,181,1500.000000,1500,162.707306,-1242,6146.005371,12598.425781,6350.000000
127140083,176,1500.000000,1499,162.652939,-1221,6148.060059,12598.425781,6350.000000
127144219,175,1500.000000,1500,162.707031,-1200,6146.015625,12598.425781,6350.000000
127148375,175,1500.000000,1499,162.652664,-1179,6148.070312,12598.425781,6350.000000
127152591,175,1500.000000,1500,162.706772,-1158,6146.025879,12598.425781,6350.000000
127156748,175,1500.000000,1499,162.652390,-1137,6148.080566,12598.425781,6350.000000
127160910,181,1500.000000,1500,162.706497,-1116,6146.036133,12598.425781,6350.000000
127165063,175,1500.000000,1499,162.652115,-1095,6148.090820,12598.425781,6350.000000
127169200,175,1500.000000,1500,162.706223,-1074,6146.046387,12598.425781,6350.000000
127173350,175,1500.000000,1499,162.651840,-1053,6148.101074,12598.425781,6350.000000
127177510,175,1500.000000,1500,162.705948,-1032,6146.056641,12598.425781,6350.000000
127181671,177,1500.000000,1499,162.651581,-1011,6148.111328,12598.425781,6350.000000
127185831,182,1500.000000,1500,162.705688,-990,6146.066895,12598.425781,6350.000000
127189985,181,1500.000000,1499,162.651306,-969,6148.121582,12598.425781,6350.000000
127194142,175,1500.000000,1500,162.705414,-948,6146.077148,12598.425781,6350.000000
127198278,176,1500.000000,1499,162.651031,-927,6148.131836,12598.425781,6350.000000
127202433,175,1500.000000,1500,162.705139,-906,6146.087402,12598.425781,6350.000000
127206579,175,1500.000000,1499,162.650757,-885,6148.142090,12598.425781,6350.000000
127210731,175,1500.000000,1500,162.704865,-864,6146.097656,12598.425781,6350.000000
127214888,181,1500.000000,1499,162.650497,-843,6148.152344,12598.425781,6350.000000
127219043,175,1500.000000,1500,162.704590,-822,6146.107910,12598.425781,6350.000000
127223175,175,1500.000000,1499,162.650223,-801,6148.162598,12598.425781,6350.000000
127227323,176,1500.000000,1500,162.704330,-780,6146.118164,12598.425781,6350.000000
127231474,175,1500.000000,1499,162.649948,-759,6148.172852,12598.425781,6350.000000
127235628,176,1500.000000,1500,162.704056,-738,6146.128418,12598.425781,6350.000000
127239784,175,1500.000000,1499,162.649673,-717,6148.183105,12598.425781,6350.000000
127243943,179,1500.000000,1500,162.703781,-696,6146.138672,12598.425781,6350.000000
127248102,175,1500.000000,1499,162.649399,-675,6148.193359,12598.425781,6350.000000
127252248,178,1500.000000,1500,162.703506,-654,6146.148926,12598.425781,6350.000000
127256400,175,1500.000000,1499,162.649139,-633,6148.203613,12598.425781,6350.000000
127260555,176,1500.000000,1500,162.703232,-612,6146.159180,12598.425781,6350.000000
127264708,175,1500.000000,1499,162.648865,-591,6148.213867,12598.425781,6350.000000
127268867,181,1500.000000,1500,162.702972,-570,6146.169434,12598.425781,6350.000000
127273025,175,1500.000000,1499,162.648590,-549,6148.224121,12598.425781,6350.000000
127277174,175,1500.000000,1500,162.702698,-528,6146.179688,12598.425781,6350.000000
127281394,175,1500.000000,1499,162.648315,-507,6148.234375,12598.425781,6350.000000
127285553,176,1500.000000,1500,162.702423,-486,6146.189941,12598.425781,6350.000000
127289707,175,1500.000000,1499,162.648056,-465,6148.244629,12598.425781,6350.000000
127293868,181,1500.000000,1500,162.702148,-444,6146.200195,12598.425781,6350.000000
127298025,176,1500.000000,1499,162.647781,-423,6148.254883,12598.425781,6350.000000
127302175,175,1500.000000,1500,162.701874,-402,6146.210449,12598.425781,6350.000000
127306317,176,1500.000000,1499,162.647507,-381,6148.265137,12598.425781,6350.000000
127310468,175,1500.000000,1500,162.701614,-360,6146.220703,12598.425781,6350.000000
127314629,176,1500.000000,1499,162.647232,-339,6148.275391,12598.425781,6350.000000
127318784,175,1500.000000,1500,162.701340,-318,6146.230957,12598.425781,6350.000000
127322934,179,1500.000000,1499,162.646957,-297,6148.285645,12598.425781,6350.000000
127327087,175,1500.000000,1500,162.701065,-276,6146.241211,12598.425781,6350.000000
127331229,175,1500.000000,1499,162.646698,-255,6148.295898,12598.425781,6350.000000
127335379,175,1500.000000,1500,162.700790,-234,6146.251465,12598.425781,6350.000000
127339532,176,1500.000000,1499,162.646423,-213,6148.306152,12598.425781,6350.000000
127343669,178,1500.000000,1500,162.700531,-192,6146.261719,12598.425781,6350.000000
127347824,181,1500.000000,1499,162.646149,-171,6148.316406,12598.425781,6350.000000
127351966,182,1500.000000,1500,162.700256,-150,6146.271973,12598.425781,6350.000000
127356109,175,1500.000000,1499,162.645874,-129,6148.326660,12598.425781,6350.000000
127360240,175,1500.000000,1500,162.699982,-108,6146.282227,12598.425781,6350.000000
127364395,175,1500.000000,1499,162.645615,-87,6148.336914,12598.425781,6350.000000
127368551,176,1500.000000,1500,162.699707,-66,6146.292480,12598.425781,6350.000000
127372702,176,1500.000000,1499,162.645340,-45,6148.347168,12598.425781,6350.000000
127376850,181,1500.000000,1500,162.699432,-24,6146.302734,12598.425781,6350.000000
127381000,175,1500.000000,1499,162.645020,-3,6148.359375,12598.425781,6350.000000
